latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
28.92945,-110.82731,311.7,0.42,0.45,2018-09-07,0930,N,nominal,1.0NRT,296,1.8,N
28.92755,-110.82587,311.5,0.42,0.45,2018-09-07,0930,N,nominal,1.0NRT,295.9,2.1,N
48.54596,-103.48892,297.8,0.55,0.43,2018-09-07,0924,N,nominal,1.0NRT,282.4,0.6,N
48.28796,-102.50111,299.3,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,282.4,0.3,N
48.28403,-102.50322,300,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,282,0.4,N
48.27113,-102.66555,310.2,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283,1.7,N
48.28719,-102.79119,314,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.6,0.8,N
48.45929,-103.56534,305.7,0.55,0.43,2018-09-07,0924,N,nominal,1.0NRT,282.8,1,N
48.40149,-103.32741,296.8,0.57,0.43,2018-09-07,0924,N,nominal,1.0NRT,282.7,0.7,N
48.40278,-103.40787,304.3,0.56,0.43,2018-09-07,0924,N,nominal,1.0NRT,282.8,0.9,N
48.39899,-103.40981,302.5,0.56,0.43,2018-09-07,0924,N,nominal,1.0NRT,282,1,N
48.15274,-102.69936,295.1,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,282.9,0.6,N
48.22675,-103.24327,318.9,0.38,0.43,2018-09-07,0924,N,nominal,1.0NRT,283.3,1.2,N
48.04166,-102.59196,324.1,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.3,1.7,N
48.04044,-102.58675,305.2,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.3,1.7,N
48.05959,-102.80105,303.1,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.7,N
47.94915,-102.35072,300,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.7,N
48.17027,-103.31908,341.1,0.57,0.43,2018-09-07,0924,N,nominal,1.0NRT,285.3,6.5,N
48.02295,-102.73819,298.3,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,282.6,0.9,N
47.99127,-102.65984,295.7,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.1,0.4,N
48.03637,-102.88896,295.4,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.3,0.3,N
48.14294,-103.41418,297.3,0.57,0.43,2018-09-07,0924,N,nominal,1.0NRT,282.5,0.5,N
47.93576,-102.56538,335.7,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.8,2.9,N
48.08118,-103.1971,317.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284,1.6,N
47.93552,-102.58336,312.8,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.3,1.3,N
47.93182,-102.56753,302.1,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,282.8,2.9,N
47.94081,-102.68182,309,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.3,1.3,N
47.99167,-102.91969,297.3,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.7,N
45.92983,-95.55695,296.2,0.47,0.64,2018-09-07,0924,N,nominal,1.0NRT,279.4,0.7,N
47.93338,-102.85714,299.9,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.1,0.4,N
47.88077,-102.68977,324,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.8,2.2,N
47.9204,-102.8579,308.1,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.7,0.8,N
47.8795,-102.6844,306.6,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.9,1.5,N
48.01364,-103.31461,312,0.38,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.9,1.2,N
47.82307,-102.54076,332.3,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.4,2.4,N
47.82434,-102.54608,302.9,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.6,2.4,N
47.81917,-102.52451,305.6,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.6,N
47.82233,-102.54181,337.7,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.8,3,N
47.81852,-102.52548,303.9,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.6,0.6,N
47.89196,-102.87944,337.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.2,3.9,N
47.81534,-102.56901,307.5,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.4,0.9,N
47.96254,-103.22511,299.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.2,0.9,N
47.90405,-102.98865,298.8,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.6,0.9,N
47.93671,-103.24397,296.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.7,0.5,N
47.93436,-103.2337,297.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.9,1,N
47.93318,-103.22855,309.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284,0.8,N
47.9352,-103.25616,305.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.5,N
47.848,-102.87889,302.9,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.5,1.1,N
47.93137,-103.25821,299.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.3,0.5,N
47.84501,-102.90367,297.5,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.8,N
47.83377,-102.87437,330.3,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.3,1.9,N
47.82985,-102.87637,325.6,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.5,1.9,N
47.90348,-103.24934,322.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.7,1,N
47.90465,-103.25439,301.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.3,1,N
47.79048,-102.92863,304.3,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.4,0.7,N
47.78573,-102.90805,300.4,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.4,0.6,N
47.8479,-103.23557,308.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.3,0.7,N
47.69942,-102.63248,318.3,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,284,1.2,N
47.75947,-102.9272,299.2,0.4,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.9,0.9,N
47.84816,-103.33099,305.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.8,N
47.81665,-103.21227,296.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.3,0.4,N
48.06395,-104.33495,300.3,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,282.5,0.9,N
47.76098,-102.99023,300.5,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.9,0.4,N
47.58607,-102.5715,303.4,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.3,0.8,N
47.56018,-102.49984,305.6,0.43,0.46,2018-09-07,0924,N,nominal,1.0NRT,284,0.8,N
49.9925,-117.47131,298.4,0.57,0.43,2018-09-07,0924,N,nominal,1.0NRT,286.4,1.1,N
47.55861,-102.53117,331.3,0.42,0.46,2018-09-07,0924,N,nominal,1.0NRT,284.7,2.1,N
49.6968,-114.75677,297.8,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.8,1.1,N
49.68678,-114.73394,298.6,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.4,0.9,N
49.68325,-114.7352,312.6,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,286.6,2,N
47.62951,-102.96461,324.3,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.9,1.9,N
49.91378,-117.23183,309.7,0.56,0.43,2018-09-07,0924,N,nominal,1.0NRT,287.1,2.1,N
47.53589,-102.69942,301.4,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.3,0.8,N
47.47248,-102.62601,314,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.2,1.3,N
47.47121,-102.6206,309.4,0.42,0.45,2018-09-07,0924,N,nominal,1.0NRT,285.1,1.3,N
47.48691,-102.89481,303.9,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,284.2,0.6,N
47.47049,-102.82523,301.6,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.7,0.7,N
47.48468,-102.9603,302.1,0.41,0.45,2018-09-07,0924,N,nominal,1.0NRT,283.6,0.7,N
49.51626,-114.83401,297.7,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,281.6,17.4,N
49.51342,-114.84115,333.5,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,289,17.4,N
49.51268,-114.83488,351.1,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,302.3,17.4,N
49.50908,-114.83555,297.9,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,284.6,1.4,N
49.48612,-114.85944,331.4,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,287.2,31.9,N
49.48254,-114.86035,308.9,0.45,0.39,2018-09-07,0924,N,nominal,1.0NRT,279.2,2.1,N
49.40101,-115.08784,297.8,0.46,0.39,2018-09-07,0924,N,nominal,1.0NRT,285.7,1.8,N
49.40022,-115.0808,319.3,0.46,0.39,2018-09-07,0924,N,nominal,1.0NRT,287.8,1.8,N
49.39831,-115.09663,300.8,0.46,0.39,2018-09-07,0924,N,nominal,1.0NRT,288.3,1.1,N
49.69458,-118.17787,297.3,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.8,0.6,N
49.68651,-118.1811,328.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.6,2.5,N
49.68692,-118.18587,312.9,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,286,2.5,N
49.68293,-118.188,327.5,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.5,2.5,N
49.6825,-118.18297,310.9,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.2,2.5,N
49.67892,-118.18991,335.4,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.1,3.5,N
49.67847,-118.18456,317,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.8,3.5,N
49.48896,-116.45572,296.4,0.51,0.41,2018-09-07,0924,N,nominal,1.0NRT,281.5,2.1,N
49.4845,-116.45016,321.5,0.51,0.41,2018-09-07,0924,N,nominal,1.0NRT,281.8,1.6,N
49.57188,-118.2272,303.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,280.6,0.7,N
49.56777,-118.22786,318,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,282,2.1,N
49.54458,-118.22864,297.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.1,0.9,N
49.54414,-118.22363,310.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.8,1.8,N
49.54054,-118.23004,296.8,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.6,0.9,N
49.53923,-118.21523,297.7,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.3,0.6,N
49.52204,-118.02239,298.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,280.1,1.1,N
49.52112,-118.01217,307.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.3,1.3,N
49.51625,-118.00388,333.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,289.2,5.6,N
49.53518,-118.21651,299.2,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.2,0.9,N
49.518,-118.02338,313.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,280.8,1.4,N
49.51752,-118.01804,310.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,281.8,1.4,N
49.51667,-118.00855,314.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.5,6.5,N
49.51226,-118.00546,344.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,292.3,5.6,N
49.50825,-118.00668,324.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.1,1.5,N
49.12096,-114.35822,296.2,0.44,0.38,2018-09-07,0924,N,nominal,1.0NRT,284.2,0.5,N
49.50262,-117.98997,322.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.5,2.3,N
49.50424,-118.00802,311.8,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.5,1.5,N
49.5038,-118.00317,302.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.3,1.5,N
49.50327,-117.99722,317.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,289,2.3,N
49.49927,-117.99858,344.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,292.3,3.3,N
49.49869,-117.99213,325.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.9,3.3,N
49.50025,-118.00952,300.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.9,1.7,N
49.4998,-118.00451,311.4,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.7,1.7,N
49.49522,-117.99944,305.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.8,3.3,N
49.49358,-117.98107,307.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.8,1.7,N
49.48944,-117.98082,342.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,294.7,4.5,N
49.48891,-117.97485,310.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.4,1.8,N
49.48536,-117.98133,319.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.3,4.5,N
49.48486,-117.97565,317,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.2,1.8,N
49.48085,-117.97691,340.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.1,3.1,N
49.48135,-117.98256,306,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.9,2.4,N
49.47684,-117.9782,321.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.1,3.1,N
49.47783,-117.98935,305.3,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.6,2.4,N
49.46955,-118.036,305.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,285,1.1,N
49.40491,-117.85904,299,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,272.4,2.4,N
49.40096,-117.86061,336.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.2,2.4,N
49.40052,-117.8558,354.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.1,8.1,N
49.40143,-117.86572,298.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,277.2,2.4,N
49.39748,-117.86729,295.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,278.7,1.4,N
49.39261,-117.85883,344.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.1,4.9,N
49.39305,-117.86366,303.3,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,279.3,1.4,N
49.38762,-117.84904,333,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.5,3.4,N
49.38817,-117.85508,314.3,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.4,2,N
49.3837,-117.85095,329.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,286.7,3.4,N
49.38139,-117.82564,367,0.39,0.44,2018-09-07,0924,N,high,1.0NRT,292.8,10.5,N
49.40782,-118.11893,301,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,283,1.4,N
49.40735,-118.11371,317.2,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,284,1.4,N
49.38421,-117.85658,301,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.4,2,N
49.38193,-117.83161,310.1,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,279.7,4.3,N
49.37745,-117.82726,335.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,281.7,3.4,N
49.37695,-117.8218,327.4,0.38,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.7,3.4,N
49.40417,-118.12461,300.5,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.3,1,N
49.37799,-117.83327,302.7,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,281.3,1.6,N
49.37352,-117.82915,336.3,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.6,3.4,N
49.37301,-117.82354,320.8,0.38,0.44,2018-09-07,0924,N,nominal,1.0NRT,285.2,3.4,N
49.36961,-117.83104,304.3,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.6,0.9,N
49.36909,-117.82538,298.4,0.38,0.44,2018-09-07,0924,N,nominal,1.0NRT,280.5,0.9,N
49.38722,-118.12028,296.9,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,281.2,0.5,N
49.3618,-117.83521,298.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,282.7,2.4,N
49.35898,-117.84936,342.8,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.7,6.1,N
49.35846,-117.84357,336.6,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,288.1,6.1,N
49.35793,-117.83775,332.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,287.6,2.4,N
49.38311,-118.12057,295.6,0.4,0.44,2018-09-07,0924,N,nominal,1.0NRT,280,0.5,N
49.35554,-117.85666,319.5,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,284.7,1.4,N
49.35506,-117.85131,314.9,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.5,2.3,N
49.35408,-117.84043,298.2,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,280.4,0.7,N
49.10794,-115.41029,304.9,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288,1.3,N
49.35163,-117.85886,305.8,0.39,0.44,2018-09-07,0924,N,nominal,1.0NRT,283.9,1.4,N
49.10659,-115.46488,301.7,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,289.5,0.8,N
49.10001,-115.40613,299.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,283.6,0.8,N
49.10297,-115.46594,301.5,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.6,0.8,N
49.63926,-122.57275,300.1,0.62,0.54,2018-09-07,0924,N,nominal,1.0NRT,283.3,2.1,N
49.08478,-115.47029,306.4,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,289.9,1.3,N
49.08403,-115.46353,304.1,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.1,1.3,N
49.0731,-115.39866,301,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.2,0.5,N
49.06947,-115.39951,307.3,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.5,1.6,N
49.06739,-115.38094,297,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.5,0.3,N
49.06668,-115.47556,300.2,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.6,1.3,N
49.06745,-115.47648,300.9,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,286.5,0.8,N
49.06229,-115.46405,309.2,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,288.6,2.2,N
49.05791,-115.45846,304.4,0.47,0.4,2018-09-07,0924,N,nominal,1.0NRT,285.8,0.7,N
49.6399,-122.57126,295.9,0.62,0.54,2018-09-07,0924,N,nominal,1.0NRT,283,1.3,N
49.20452,-116.853,299.5,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,282.2,0.7,N
49.63513,-122.57655,300.2,0.62,0.54,2018-09-07,0924,N,nominal,1.0NRT,282.2,1.8,N
49.20071,-116.85416,307.1,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,281.8,1.2,N
49.19298,-116.93362,302.8,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,285.6,1.6,N
49.18914,-116.93462,310.6,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,286.2,1.6,N
49.17332,-116.89445,303.5,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,281.7,1.5,N
49.15723,-116.89075,308.4,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,282.2,8.8,N
49.15332,-116.89088,335.2,0.53,0.42,2018-09-07,0924,N,nominal,1.0NRT,288.8,8.8,N
49.14234,-116.78078,306.1,0.52,0.42,2018-09-07,0924,N,nominal,1.0NRT,284.8,1.3,N
49.15415,-117.14296,301.1,0.54,0.42,2018-09-07,0924,N,nominal,1.0NRT,287.9,1.4,N
49.15339,-117.13493,302.9,0.54,0.42,2018-09-07,0924,N,nominal,1.0NRT,287.3,1,N
49.00053,-116.07514,309.6,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,288,1.5,N
48.99576,-116.10146,311.9,0.49,0.4,2018-09-07,0924,N,nominal,1.0NRT,283.7,1.5,N
49.28812,-120.2488,355.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.6,9.1,N
48.66958,-113.85339,305.7,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,283.4,1.4,N
48.66893,-113.84834,314.9,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,286,1.4,N
49.28405,-120.25558,345.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,289.9,14.5,N
49.2836,-120.24896,338.4,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.9,9.1,N
48.66555,-113.84985,306.3,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,286.5,1.4,N
48.66078,-113.85263,297.5,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,287.4,0.9,N
49.28637,-120.24829,367,0.49,0.48,2018-09-07,0924,N,high,1.0NRT,291.9,9.3,N
49.28685,-120.25499,312.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.9,9.3,N
49.28231,-120.25497,349.5,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,291.5,5.4,N
49.28185,-120.24847,321.9,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.8,5.4,N
49.28279,-120.2617,295.7,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.2,4.3,N
49.2793,-120.27628,320.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.5,4.4,N
49.27876,-120.26866,342.3,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.8,4.3,N
49.27826,-120.2617,329.8,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.4,4.3,N
49.27779,-120.25507,308.4,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.8,5.4,N
49.27481,-120.27694,296.4,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,281.6,1,N
49.24567,-119.93742,309.1,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.4,1.7,N
49.24528,-119.93217,312,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.2,1.7,N
49.24058,-119.92905,298.6,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.5,3.6,N
49.23706,-119.88158,295.8,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,284.7,0.6,N
49.23628,-119.93136,344.5,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.1,3.6,N
49.26082,-120.27144,310.1,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,281,2.3,N
49.26025,-120.26343,307.7,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,280.8,2.3,N
49.25976,-120.25648,307.9,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.8,2.7,N
49.23667,-119.93658,303.8,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286,2.5,N
49.23589,-119.92596,314,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.1,3.6,N
49.23247,-119.94027,308.6,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.4,2.4,N
49.23203,-119.93426,300.7,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.2,1.2,N
49.23161,-119.9285,298.9,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.3,1.2,N
49.25255,-120.34798,310.5,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279.3,1.4,N
49.248,-120.34803,295.3,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,278.1,1.4,N
49.24348,-120.34844,295.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,280.6,1.1,N
49.23706,-120.32124,312.4,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,277.6,2.2,N
49.23259,-120.32218,298.6,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,275.7,1.8,N
49.22812,-120.32321,313.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279.8,1.8,N
49.22553,-120.35188,333.5,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,281,6.8,N
49.19389,-119.90087,323,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,288,4.7,N
49.19353,-119.89605,336.7,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,291.7,4.7,N
49.19317,-119.89111,329.6,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,289.5,3.3,N
49.22363,-120.32404,302.8,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279.3,1.8,N
49.19279,-119.88587,315.2,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.6,3.3,N
49.20934,-120.18224,326,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.2,6.3,N
49.20891,-120.17599,344.6,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.7,6.3,N
49.18933,-119.89934,341.1,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.5,4.7,N
49.18898,-119.89465,326.7,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,287.9,4.7,N
49.21677,-120.28995,295.2,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,275.8,0.8,N
49.2098,-120.18875,307.8,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,281,2.3,N
49.2206,-120.4136,337.7,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,284,2.7,N
49.21228,-120.2907,336.7,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,283.2,5.5,N
49.20443,-120.17643,327,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,282.2,3.3,N
49.1848,-119.89835,331,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,288.6,1.9,N
49.22013,-120.40663,295.2,0.49,0.49,2018-09-07,0924,N,nominal,1.0NRT,279,2.7,N
49.20584,-120.19686,295.3,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,277.8,1.3,N
49.20533,-120.18948,312.3,0.48,0.48,2018-09-07,0924,N,nominal,1.0NRT,279.3,1.3,N
49.18514,-119.90292,313.7,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.6,2.2,N
49.18443,-119.89329,299.3,0.47,0.48,2018-09-07,0924,N,nominal,1.0NRT,286.3,1.9,N
48.59341,-113.93803,298.3,0.42,0.38,2018-09-07,0924,N,nominal,1.0NRT,283.1,0.8,N
49.20781,-120.29161,348.5,0.49,0.48,2018-09-07,0924,N,nominal,1.0NRT,285.8,5.5,N
